,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,intersection_street_1,intersection_street_2,landmark,vehicle_type,closed_date,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp,due_date,taxi_company_borough
1017,59861936,2023-12-28T21:21:04.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,10462,2039 CRUGER AVENUE,CRUGER AVENUE,BRONXDALE AVENUE,BRADY AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-29T01:04:16.000,11 BRONX,2042840001,BRONX,1021101,249546,MOBILE,Unspecified,BRONX,40.85154419194268,-73.86679579232892,"{'latitude': '40.85154419194268', 'longitude': '-73.86679579232892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11271,59,5,12,32,32,BRONXDALE AVENUE,BRADY AVENUE,CRUGER AVENUE,,2023-12-29T01:04:12.000,,,,,,,
1018,59866902,2023-12-28T21:21:04.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11238,753 CLASSON AVENUE,CLASSON AVENUE,,,ADDRESS,BROOKLYN,,Open,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-12-28T00:00:00.000,08 BROOKLYN,3011680006,BROOKLYN,995315,185102,PHONE,Unspecified,BROOKLYN,40.67473206936749,-73.96010972602168,"{'latitude': '40.67473206936749', 'longitude': '-73.96010972602168', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13829,16,2,48,49,49,,,,,,,,,,,,
1019,59868489,2023-12-28T21:21:03.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10029,143 EAST   97 STREET,EAST   97 STREET,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,,In Progress,,,11 MANHATTAN,1016250024,MANHATTAN,998044,225805,MOBILE,Unspecified,MANHATTAN,40.78644797158429,-73.95018800672294,"{'latitude': '40.78644797158429', 'longitude': '-73.95018800672294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12426,7,4,1,14,14,LEXINGTON AVENUE,3 AVENUE,EAST   97 STREET,,,,,,,,,
1020,59866566,2023-12-28T21:20:58.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11354,147-15 35 AVENUE,35 AVENUE,147 STREET,148 STREET,ADDRESS,FLUSHING,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-12-29T00:28:16.000,07 QUEENS,4049960007,QUEENS,1034287,218533,PHONE,Unspecified,QUEENS,40.76635740489521,-73.81936403683532,"{'latitude': '40.76635740489521', 'longitude': '-73.81936403683532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13832,22,3,3,67,67,147 STREET,148 STREET,35 AVENUE,,2023-12-29T00:28:10.000,,,,,,,
1021,59862531,2023-12-28T21:20:58.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11436,141-17 LINDEN BOULEVARD,LINDEN BOULEVARD,141 STREET,142 STREET,ADDRESS,JAMAICA,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-28T21:31:03.000,12 QUEENS,4119570025,QUEENS,1039071,188507,PHONE,Unspecified,QUEENS,40.683915170030396,-73.80233821604196,"{'latitude': '40.683915170030396', 'longitude': '-73.80233821604196', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24670,41,3,46,71,71,141 STREET,142 STREET,LINDEN BOULEVARD,Car,2023-12-28T21:30:59.000,,,,,,,
1022,59864248,2023-12-28T21:20:50.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11225,54 CROWN STREET,CROWN STREET,FRANKLIN AVENUE SHUTTLE LINE,FRANKLIN AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-28T22:35:59.000,09 BROOKLYN,3011900029,BROOKLYN,995439,182365,MOBILE,Unspecified,BROOKLYN,40.66721946185691,-73.95966723860894,"{'latitude': '40.66721946185691', 'longitude': '-73.95966723860894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509,17,2,48,44,44,FRANKLIN AVENUE SHUTTLE LINE,FRANKLIN AVENUE,CROWN STREET,Car,2023-12-28T22:35:54.000,,,,,,,
1023,59866405,2023-12-28T21:20:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11436,146-16 115 AVENUE,115 AVENUE,146 STREET,147 STREET,ADDRESS,JAMAICA,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-12-28T23:16:30.000,12 QUEENS,4119910056,QUEENS,1040792,188421,MOBILE,Unspecified,QUEENS,40.68366829390967,-73.79613374770327,"{'latitude': '40.68366829390967', 'longitude': '-73.79613374770327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24671,41,3,46,71,71,146 STREET,147 STREET,115 AVENUE,,2023-12-28T23:16:28.000,,,,,,,
1024,59863287,2023-12-28T21:20:05.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11101,38-03 CRESCENT STREET,CRESCENT STREET,38 AVENUE,39 AVENUE,ADDRESS,LONG ISLAND CITY,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-28T21:54:44.000,01 QUEENS,4003870012,QUEENS,1001995,214576,PHONE,Unspecified,QUEENS,40.75562025375031,-73.93595006689563,"{'latitude': '40.75562025375031', 'longitude': '-73.93595006689563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16858,39,3,33,72,72,38 AVENUE,39 AVENUE,CRESCENT STREET,,2023-12-28T21:54:38.000,,,,,,,
1025,59863241,2023-12-28T21:20:03.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11426,247-63 JERICHO TURNPIKE,JERICHO TURNPIKE,91 AVENUE,COMMONWEALTH BOULEVARD,ADDRESS,BELLEROSE,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-28T21:39:37.000,13 QUEENS,4086620138,QUEENS,1062057,203822,ONLINE,Unspecified,QUEENS,40.725778813493754,-73.71928376161294,"{'latitude': '40.725778813493754', 'longitude': '-73.71928376161294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24335,63,3,16,63,63,91 AVENUE,COMMONWEALTH BOULEVARD,JERICHO TURNPIKE,,2023-12-28T21:39:35.000,,,,,,,
1026,59863732,2023-12-28T21:19:45.000,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Street,10014,848 WASHINGTON STREET,WASHINGTON STREET,LITTLE WEST   12 STREET,WEST   13 STREET,ADDRESS,NEW YORK,,In Progress,,,02 MANHATTAN,1006450011,MANHATTAN,982111,209106,ONLINE,Unspecified,MANHATTAN,40.74062402770654,-74.0077189043957,"{'latitude': '40.74062402770654', 'longitude': '-74.0077189043957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12077,57,4,10,3,3,LITTLE WEST   12 STREET,WEST   13 STREET,WASHINGTON STREET,,,,,"848 WASHINGTON STREET, MANHATTAN (NEW YORK), NY, 10014",,,,
1027,59863223,2023-12-28T21:19:31.000,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,11234,FILLMORE AVENUE,FILLMORE AVENUE,FILLMORE AVENUE,MARINE PARKWAY,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-28T22:22:32.000,18 BROOKLYN,,BROOKLYN,1001593,160996,PHONE,Unspecified,BROOKLYN,40.608556218449266,-73.93753897073786,"{'latitude': '40.608556218449266', 'longitude': '-73.93753897073786', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13512,5,2,8,38,38,FILLMORE AVENUE,MARINE PARKWAY,,,2023-12-28T22:22:27.000,,,,,,,
1028,59867257,2023-12-28T21:19:09.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11209,476 81 STREET,81 STREET,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,,In Progress,,,10 BROOKLYN,3059980038,BROOKLYN,977267,167151,ONLINE,Unspecified,BROOKLYN,40.62546463681475,-74.02515573043985,"{'latitude': '40.62546463681475', 'longitude': '-74.02515573043985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17216,10,2,44,41,41,4 AVENUE,5 AVENUE,81 STREET,,,,,,,,,
1029,59865449,2023-12-28T21:19:05.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11220,766 50 STREET,50 STREET,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-28T21:38:51.000,07 BROOKLYN,3007940034,BROOKLYN,983031,172998,PHONE,Unspecified,BROOKLYN,40.64151607987972,-74.00439241179647,"{'latitude': '40.64151607987972', 'longitude': '-74.00439241179647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18180,9,2,7,45,45,7 AVENUE,8 AVENUE,50 STREET,,2023-12-28T21:38:46.000,,,,,,,
1030,59867665,2023-12-28T21:18:57.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11225,54 CROWN STREET,CROWN STREET,FRANKLIN AVENUE SHUTTLE LINE,FRANKLIN AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-28T22:35:52.000,09 BROOKLYN,3011900029,BROOKLYN,995439,182365,MOBILE,Unspecified,BROOKLYN,40.66721946185691,-73.95966723860894,"{'latitude': '40.66721946185691', 'longitude': '-73.95966723860894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509,17,2,48,44,44,FRANKLIN AVENUE SHUTTLE LINE,FRANKLIN AVENUE,CROWN STREET,Car,2023-12-28T22:35:46.000,,,,,,,
1031,59865727,2023-12-28T21:18:48.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10466,3990 BRONX BOULEVARD,BRONX BOULEVARD,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-12-28T00:00:00.000,12 BRONX,2048200042,BRONX,1021852,263320,PHONE,Unspecified,BRONX,40.88934639713765,-73.86400388206638,"{'latitude': '40.88934639713765', 'longitude': '-73.86400388206638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11275,29,5,2,30,30,,,,,,,,,,,,
1032,59862569,2023-12-28T21:18:46.000,DOHMH,Department of Health and Mental Hygiene,Asbestos,N/A,3+ Family Apartment Building,11219,5001 10 AVENUE,10 AVENUE,50 STREET,51 STREET,ADDRESS,BROOKLYN,,In Progress,,,12 BROOKLYN,3056460006,BROOKLYN,984421,171850,ONLINE,Unspecified,BROOKLYN,40.63836514781789,-73.99938386632454,"{'latitude': '40.63836514781789', 'longitude': '-73.99938386632454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17621,2,2,18,39,39,50 STREET,51 STREET,10 AVENUE,,,,,,,,,
1033,59870184,2023-12-28T21:18:34.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11691,249 BEACH   15 STREET,BEACH   15 STREET,,,ADDRESS,FAR ROCKAWAY,,Open,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-12-28T00:00:00.000,14 QUEENS,4156290062,QUEENS,1053933,156887,PHONE,Unspecified,QUEENS,40.597020881541596,-73.74907884692875,"{'latitude': '40.597020881541596', 'longitude': '-73.74907884692875', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20529,51,3,47,59,59,,,,,,,,,,,,
1034,59870613,2023-12-28T21:18:30.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11379,72-07 PENELOPE AVENUE,PENELOPE AVENUE,72 STREET,PLEASANTVIEW STREET,ADDRESS,MIDDLE VILLAGE,,In Progress,,,05 QUEENS,4029810037,QUEENS,1016725,200223,PHONE,Unspecified,QUEENS,40.71618301618849,-73.88285199931585,"{'latitude': '40.71618301618849', 'longitude': '-73.88285199931585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15309,54,3,34,62,62,72 STREET,PLEASANTVIEW STREET,PENELOPE AVENUE,,,,,,,,,
1035,59864834,2023-12-28T21:18:23.000,NYPD,New York City Police Department,Animal-Abuse,Neglected,Residential Building/House,10465,810 THROGS NECK EXPRESSWAY SVC RD,THROGS NECK EXPRESSWAY SVC RD,PHILIP AVENUE,LAFAYETTE AVENUE,ADDRESS,BRONX,,In Progress,,,10 BRONX,2054720037,BRONX,1034279,241927,ONLINE,Unspecified,BRONX,40.83056746802138,-73.81921862405837,"{'latitude': '40.83056746802138', 'longitude': '-73.81921862405837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11274,43,5,12,28,28,PHILIP AVENUE,LAFAYETTE AVENUE,THROGS NECK EXPRESSWAY SVC RD,,,,,,,,,
1036,59870600,2023-12-28T21:17:38.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11223,1666 WEST    5 STREET,WEST    5 STREET,AVENUE P,QUENTIN ROAD,ADDRESS,BROOKLYN,,In Progress,,,11 BROOKLYN,3066260034,BROOKLYN,990231,160374,MOBILE,Unspecified,BROOKLYN,40.60686390897537,-73.97845990206858,"{'latitude': '40.60686390897537', 'longitude': '-73.97845990206858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18183,1,2,18,37,37,AVENUE P,QUENTIN ROAD,WEST    5 STREET,,,,,,,,,
1037,59865564,2023-12-28T21:17:30.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10002,640 WATER STREET,WATER STREET,GOUVERNEUR SLIP EAST,JACKSON STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-28T22:25:18.000,03 MANHATTAN,1002600001,MANHATTAN,989070,198460,PHONE,Unspecified,MANHATTAN,40.71140229198095,-73.98261392761933,"{'latitude': '40.71140229198095', 'longitude': '-73.98261392761933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11723,70,4,50,4,4,GOUVERNEUR SLIP EAST,JACKSON STREET,WATER STREET,,2023-12-28T22:25:14.000,,,,,,,
1038,59866131,2023-12-28T21:17:21.000,DPR,Department of Parks and Recreation,Uprooted Stump,Remove Stump,Street,11370,25-01 83 STREET,83 STREET,25 AVENUE,30 AVENUE,ADDRESS,EAST ELMHURST,,In Progress,,,03 QUEENS,4013570005,QUEENS,1015902,217234,ONLINE,Unspecified,QUEENS,40.76287693004942,-73.8857407857794,"{'latitude': '40.76287693004942', 'longitude': '-73.8857407857794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14781,65,3,4,73,73,25 AVENUE,30 AVENUE,83 STREET,,,,,,,,,
1039,59863656,2023-12-28T21:17:19.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11436,142-32 119 ROAD,119 ROAD,142 PLACE,143 STREET,ADDRESS,JAMAICA,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-28T21:30:03.000,12 QUEENS,4120160261,QUEENS,1040367,186041,PHONE,Unspecified,QUEENS,40.67713845610617,-73.79768592953259,"{'latitude': '40.67713845610617', 'longitude': '-73.79768592953259', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24671,41,3,46,71,71,142 PLACE,143 STREET,119 ROAD,Van,2023-12-28T21:29:57.000,,,,,,,
1040,59869850,2023-12-28T21:17:15.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11235,181 BRIGHTON   10 STREET,BRIGHTON   10 STREET,CONEY ISLAND AVENUE,OCEAN VIEW AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-28T21:32:51.000,13 BROOKLYN,3087070049,BROOKLYN,995648,150506,ONLINE,Unspecified,BROOKLYN,40.579772922278515,-73.9589676547705,"{'latitude': '40.579772922278515', 'longitude': '-73.9589676547705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13826,21,2,15,35,35,CONEY ISLAND AVENUE,OCEAN VIEW AVENUE,BRIGHTON   10 STREET,,2023-12-28T21:32:47.000,,,,,,,
1041,59864339,2023-12-28T21:17:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,10465,2815 SCHURZ AVENUE,SCHURZ AVENUE,CALHOUN AVE,SWINTON AVE,ADDRESS,BRONX,,Open,,,10 BRONX,2055920135,BRONX,1034691,235956,UNKNOWN,Unspecified,BRONX,40.814176455003356,-73.81777473780197,"{'latitude': '40.814176455003356', 'longitude': '-73.81777473780197', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11274,43,5,12,28,28,,,,,,,,,,,,
1042,59867781,2023-12-28T21:16:58.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11426,247-63 JERICHO TURNPIKE,JERICHO TURNPIKE,91 AVENUE,COMMONWEALTH BOULEVARD,ADDRESS,BELLEROSE,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-28T21:39:23.000,13 QUEENS,4086620138,QUEENS,1062057,203822,ONLINE,Unspecified,QUEENS,40.725778813493754,-73.71928376161294,"{'latitude': '40.725778813493754', 'longitude': '-73.71928376161294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24335,63,3,16,63,63,91 AVENUE,COMMONWEALTH BOULEVARD,JERICHO TURNPIKE,,2023-12-28T21:39:19.000,,,,,,,
1043,59866441,2023-12-28T21:16:54.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10460,1544 BOONE AVENUE,BOONE AVENUE,EAST  172 STREET,EAST  173 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-28T21:39:48.000,03 BRONX,2030147501,BRONX,1016048,242789,PHONE,Unspecified,BRONX,40.83301786138902,-73.88509273673134,"{'latitude': '40.83301786138902', 'longitude': '-73.88509273673134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11269,34,5,43,25,25,EAST  172 STREET,EAST  173 STREET,BOONE AVENUE,Car,2023-12-28T21:39:44.000,,,,,,,
1044,59867429,2023-12-28T21:16:33.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Sidewalk,11373,74-53 CALAMUS AVENUE,CALAMUS AVENUE,CALAMUS CIRCLE,79 STREET,ADDRESS,ELMHURST,,In Progress,,,04 QUEENS,4024670279,QUEENS,1015438,206794,ONLINE,Unspecified,QUEENS,40.73422343129675,-73.88746417407692,"{'latitude': '40.73422343129675', 'longitude': '-73.88746417407692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,CALAMUS CIRCLE,79 STREET,CALAMUS AVENUE,,,,,,,,,
